Rightsholder,Post URL,Platform,Account,Date,Format,Account Type,Sponsor,Placement,Start Timestamp,Stop Timestamp,Comments,Shares,Duration,Clarity,Size of Sponsor,Placement of Sponsor,Prominence,Visibility,30 Second Cost,Media Broadcast URL
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,1:30:58,1:31:01,,,3,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,1:31:35,1:31:52,,,17,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,1:31:58,1:32:01,,,3,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,1:32:10,1:32:22,,,12,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,1:32:24,1:32:30,,,6,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,1:33:02,1:33:05,,,3,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,1:33:08,1:33:12,,,4,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,1:33:14,1:33:16,,,2,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,1:33:33,1:33:38,,,5,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,1:33:45,1:33:54,,,9,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,1:34:03,1:34:07,,,4,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,1:34:29,1:34:37,,,8,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,1:34:46,1:34:49,,,3,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,1:34:53,1:35:08,,,15,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,1:36:14,1:36:17,,,3,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,1:36:21,1:36:26,,,5,Difficult to Read,0-1%,Top/Bottom/Sides,Background,80%+,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,1:37:14,1:37:37,,,23,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,1:56:22,1:56:26,,,4,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,1:56:30,1:56:38,,,8,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,1:56:40,1:56:47,,,7,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,1:56:53,1:56:57,,,4,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,1:57:04,1:57:10,,,6,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,1:57:46,1:57:53,,,7,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,1:57:58,1:58:02,,,4,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,1:58:08,1:58:22,,,14,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,1:58:29,1:58:34,,,5,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,1:58:40,1:58:59,,,19,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,1:59:05,1:59:08,,,3,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:00:04,2:00:05,,,1,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:00:39,2:00:47,,,8,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:01:13,2:01:31,,,18,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:01:35,2:01:40,,,5,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:01:43,2:01:52,,,9,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:02:28,2:02:34,,,6,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:02:36,2:02:37,,,1,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:02:43,2:02:46,,,3,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:02:55,2:02:59,,,4,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:04:11,2:04:22,,,11,Difficult to Read,0-1%,Top/Bottom/Sides,Background,80%+,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:04:49,2:04:53,,,4,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:05:00,2:05:05,,,5,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:05:08,2:05:11,,,3,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:05:16,2:05:19,,,3,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:05:35,2:05:41,,,6,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:05:42,2:05:44,,,2,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:05:47,2:05:52,,,5,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:06:01,2:06:08,,,7,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:06:11,2:06:21,,,10,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:06:36,2:06:39,,,3,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:07:20,2:07:33,,,13,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:07:38,2:07:42,,,4,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:07:43,2:07:47,,,4,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:07:54,2:07:59,,,5,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:08:02,2:08:08,,,6,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:08:15,2:08:18,,,3,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:08:24,2:08:28,,,4,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:08:30,2:08:48,,,18,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:08:59,2:09:09,,,10,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:09:12,2:09:16,,,4,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:09:30,2:09:39,,,9,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:11:35,2:11:36,,,1,Difficult to Read,0-1%,Top/Bottom/Sides,Background,80%+,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:11:35,2:11:42,,,7,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:12:07,2:12:17,,,10,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:12:40,2:12:48,,,8,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:12:49,2:12:52,,,3,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:12:56,2:12:57,,,1,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:13:46,2:13:53,,,7,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:14:17,2:14:32,,,15,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:14:34,2:14:39,,,5,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:14:49,2:14:51,,,2,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:15:02,2:15:17,,,15,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:15:18,2:15:19,,,1,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:15:50,2:15:56,,,6,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:16:10,2:16:15,,,5,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:16:21,2:16:23,,,2,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:16:25,2:16:28,,,3,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:16:34,2:16:42,,,8,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:16:46,2:16:54,,,8,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:17:46,2:17:53,,,7,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:18:02,2:18:08,,,6,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:18:24,2:18:31,,,7,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:18:33,2:18:40,,,7,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:18:41,2:18:43,,,2,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:18:49,2:18:51,,,2,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:18:53,2:18:57,,,4,Difficult to Read,0-1%,Top/Bottom/Sides,Background,80%+,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:21:15,2:21:25,,,10,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:21:32,2:21:43,,,11,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:21:50,2:21:56,,,6,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:22:00,2:22:05,,,5,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:22:11,2:22:24,,,13,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:22:28,2:22:30,,,2,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:22:35,2:22:39,,,4,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:23:00,2:23:03,,,3,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:23:04,2:23:06,,,2,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:23:16,2:23:29,,,13,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:23:32,2:23:37,,,5,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:25:13,2:25:19,,,6,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:25:48,2:26:01,,,13,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:26:19,2:26:22,,,3,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:26:23,2:26:28,,,5,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:26:53,2:26:57,,,4,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:27:01,2:27:10,,,9,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:27:23,2:27:26,,,3,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:27:30,2:27:34,,,4,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:27:43,2:27:50,,,7,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:28:16,2:28:26,,,10,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:28:29,2:28:34,,,5,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:28:41,2:28:44,,,3,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:30:31,2:30:43,,,12,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:30:59,2:31:02,,,3,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:31:04,2:31:31,,,27,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:31:42,2:31:48,,,6,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:31:55,2:32:02,,,7,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:32:05,2:32:10,,,5,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
Tampa Bay Lightning,Montreal Canadians @ Tampa Bay Lightning,Broadcast,FS-Sun,3/10/2018,Video,O&O,USF,Static Dasherboard,2:32:13,2:32:25,,,12,Blurry,1-5%,Top/Bottom/Sides,Background,50-80%,,
